Year,Region,Economic Category,National Inventory Category,National Inventory Sub-category,National Inventory Sub-sub-category,CO2eq,Unit
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Stationary Combustion,Stationary,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Transport,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Fugitive (Unintentional),,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Flaring,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Venting,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Energy,Total,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Agriculture,Manure Management,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Agriculture,Total,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",Waste,Total,,0,Mt
2020,Quebec,"Oil Sands (Mining, In-Situ, Upgrading)",CO2 Captured,Total,,0,Mt
2020,Quebec,Mining and Extraction,Total,,,0,Mt
2020,Quebec,Mining and Extraction,Energy,Stationary Combustion,Stationary,0,Mt
2020,Quebec,Mining and Extraction,Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,Mining and Extraction,Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,Mining and Extraction,Energy,Transport,,0,Mt
2020,Quebec,Mining and Extraction,Energy,Fugitive (Unintentional),,0,Mt
2020,Quebec,Mining and Extraction,Energy,Flaring,,0,Mt
2020,Quebec,Mining and Extraction,Energy,Venting,,0,Mt
2020,Quebec,Mining and Extraction,Energy,Total,,0,Mt
2020,Quebec,Mining and Extraction,Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,Mining and Extraction,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,Mining and Extraction,Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,Mining and Extraction,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,Mining and Extraction,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,Mining and Extraction,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,Mining and Extraction,Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,Mining and Extraction,Agriculture,Manure Management,,0,Mt
2020,Quebec,Mining and Extraction,Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,Mining and Extraction,Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,Mining and Extraction,Agriculture,Total,,0,Mt
2020,Quebec,Mining and Extraction,Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,Mining and Extraction,Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,Mining and Extraction,Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,Mining and Extraction,Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,Mining and Extraction,Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,Mining and Extraction,Waste,Total,,0,Mt
2020,Quebec,Mining and Extraction,CO2 Captured,Total,,0,Mt
2020,Quebec,In-Situ,Total,,,0,Mt
2020,Quebec,In-Situ,Energy,Stationary Combustion,Stationary,0,Mt
2020,Quebec,In-Situ,Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,In-Situ,Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,In-Situ,Energy,Transport,,0,Mt
2020,Quebec,In-Situ,Energy,Fugitive (Unintentional),,0,Mt
2020,Quebec,In-Situ,Energy,Flaring,,0,Mt
2020,Quebec,In-Situ,Energy,Venting,,0,Mt
2020,Quebec,In-Situ,Energy,Total,,0,Mt
2020,Quebec,In-Situ,Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,In-Situ,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,In-Situ,Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,In-Situ,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,In-Situ,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,In-Situ,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,In-Situ,Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,In-Situ,Agriculture,Manure Management,,0,Mt
2020,Quebec,In-Situ,Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,In-Situ,Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,In-Situ,Agriculture,Total,,0,Mt
2020,Quebec,In-Situ,Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,In-Situ,Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,In-Situ,Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,In-Situ,Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,In-Situ,Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,In-Situ,Waste,Total,,0,Mt
2020,Quebec,In-Situ,CO2 Captured,Total,,0,Mt
2020,Quebec,Upgrading,Total,,,0,Mt
2020,Quebec,Upgrading,Energy,Stationary Combustion,Stationary,0,Mt
2020,Quebec,Upgrading,Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,Upgrading,Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,Upgrading,Energy,Transport,,0,Mt
2020,Quebec,Upgrading,Energy,Fugitive (Unintentional),,0,Mt
2020,Quebec,Upgrading,Energy,Flaring,,0,Mt
2020,Quebec,Upgrading,Energy,Venting,,0,Mt
2020,Quebec,Upgrading,Energy,Total,,0,Mt
2020,Quebec,Upgrading,Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,Upgrading,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,Upgrading,Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,Upgrading,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,Upgrading,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,Upgrading,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,Upgrading,Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,Upgrading,Agriculture,Manure Management,,0,Mt
2020,Quebec,Upgrading,Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,Upgrading,Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,Upgrading,Agriculture,Total,,0,Mt
2020,Quebec,Upgrading,Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,Upgrading,Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,Upgrading,Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,Upgrading,Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,Upgrading,Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,Upgrading,Waste,Total,,0,Mt
2020,Quebec,Upgrading,CO2 Captured,Total,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Total,,,0.122744894,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Stationary Combustion,Stationary,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Transport,,0.082179917,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Fugitive (Unintentional),,0.017717889,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Flaring,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Venting,,0.022847088,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Energy,Total,,0.122744894,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Agriculture,Manure Management,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Agriculture,Total,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",Waste,Total,,0,Mt
2020,Quebec,"Oil, Natural Gas and CO2 Transmission",CO2 Captured,Total,,0,Mt
2020,Quebec,Downstream Oil and Gas,Total,,,2.157003255,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Stationary Combustion,Stationary,1.893481391,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Transport,,0.017634363,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Fugitive (Unintentional),,0.057398649,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Flaring,,0.030324713,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Venting,,0.158164139,Mt
2020,Quebec,Downstream Oil and Gas,Energy,Total,,2.157003255,Mt
2020,Quebec,Downstream Oil and Gas,Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,Downstream Oil and Gas,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,Downstream Oil and Gas,Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,Downstream Oil and Gas,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,Downstream Oil and Gas,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,Downstream Oil and Gas,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,Downstream Oil and Gas,Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,Downstream Oil and Gas,Agriculture,Manure Management,,0,Mt
2020,Quebec,Downstream Oil and Gas,Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,Downstream Oil and Gas,Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,Downstream Oil and Gas,Agriculture,Total,,0,Mt
2020,Quebec,Downstream Oil and Gas,Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,Downstream Oil and Gas,Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,Downstream Oil and Gas,Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,Downstream Oil and Gas,Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,Downstream Oil and Gas,Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,Downstream Oil and Gas,Waste,Total,,0,Mt
2020,Quebec,Downstream Oil and Gas,CO2 Captured,Total,,0,Mt
2020,Quebec,Petroleum Refining,Total,,,2.093575323,Mt
2020,Quebec,Petroleum Refining,Energy,Stationary Combustion,Stationary,1.893481391,Mt
2020,Quebec,Petroleum Refining,Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,Petroleum Refining,Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,Petroleum Refining,Energy,Transport,,0,Mt
2020,Quebec,Petroleum Refining,Energy,Fugitive (Unintentional),,0.019018186,Mt
2020,Quebec,Petroleum Refining,Energy,Flaring,,0.03031471,Mt
2020,Quebec,Petroleum Refining,Energy,Venting,,0.150761036,Mt
2020,Quebec,Petroleum Refining,Energy,Total,,2.093575323,Mt
2020,Quebec,Petroleum Refining,Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,Petroleum Refining,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,Petroleum Refining,Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,Petroleum Refining,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,Petroleum Refining,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,Petroleum Refining,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,Petroleum Refining,Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,Petroleum Refining,Agriculture,Manure Management,,0,Mt
2020,Quebec,Petroleum Refining,Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,Petroleum Refining,Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,Petroleum Refining,Agriculture,Total,,0,Mt
2020,Quebec,Petroleum Refining,Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,Petroleum Refining,Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,Petroleum Refining,Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,Petroleum Refining,Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,Petroleum Refining,Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,Petroleum Refining,Waste,Total,,0,Mt
2020,Quebec,Petroleum Refining,CO2 Captured,Total,,0,Mt
2020,Quebec,Natural Gas Distribution,Total,,,0.063427932,Mt
2020,Quebec,Natural Gas Distribution,Energy,Stationary Combustion,Stationary,0,Mt
2020,Quebec,Natural Gas Distribution,Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,Natural Gas Distribution,Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,Natural Gas Distribution,Energy,Transport,,0.017634363,Mt
2020,Quebec,Natural Gas Distribution,Energy,Fugitive (Unintentional),,0.038380463,Mt
2020,Quebec,Natural Gas Distribution,Energy,Flaring,,1.00026E-05,Mt
2020,Quebec,Natural Gas Distribution,Energy,Venting,,0.007403103,Mt
2020,Quebec,Natural Gas Distribution,Energy,Total,,0.063427932,Mt
2020,Quebec,Natural Gas Distribution,Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,Natural Gas Distribution,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,Natural Gas Distribution,Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,Natural Gas Distribution,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2020,Quebec,Natural Gas Distribution,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2020,Quebec,Natural Gas Distribution,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2020,Quebec,Natural Gas Distribution,Industrial Processes and Product Use,Total,,0,Mt
2020,Quebec,Natural Gas Distribution,Agriculture,Manure Management,,0,Mt
2020,Quebec,Natural Gas Distribution,Agriculture,Enteric Fermentation,,0,Mt
2020,Quebec,Natural Gas Distribution,Agriculture,Agriculture Soils,,0,Mt
2020,Quebec,Natural Gas Distribution,Agriculture,Total,,0,Mt
2020,Quebec,Natural Gas Distribution,Waste,Solid Waste Disposal,,0,Mt
2020,Quebec,Natural Gas Distribution,Waste,Biological Treatment of Solid Waste,,0,Mt
2020,Quebec,Natural Gas Distribution,Waste,Wastewater Treatment and Discharge,,0,Mt
2020,Quebec,Natural Gas Distribution,Waste,Incineration and Open Burning of Waste,,0,Mt
2020,Quebec,Natural Gas Distribution,Waste,Industrial Wood Waste Landfills,,0,Mt
2020,Quebec,Natural Gas Distribution,Waste,Total,,0,Mt
2020,Quebec,Natural Gas Distribution,CO2 Captured,Total,,0,Mt
2020,Quebec,Electricity,Total,,,0.362130473,Mt
2020,Quebec,Electricity,Energy,Stationary Combustion,Stationary,0.291132563,Mt
2020,Quebec,Electricity,Energy,Stationary Combustion,Electricity,0,Mt
2020,Quebec,Electricity,Energy,Stationary Combustion,Steam for Sale,0,Mt
2020,Quebec,Electricity,Energy,Transport,,0,Mt
2020,Quebec,Electricity,Energy,Fugitive (Unintentional),,4.41087E-06,Mt
2020,Quebec,Electricity,Energy,Flaring,,0,Mt
2020,Quebec,Electricity,Energy,Venting,,0,Mt
2020,Quebec,Electricity,Energy,Total,,0.291136973,Mt
2020,Quebec,Electricity,Industrial Processes and Product Use,Mineral Products,,0,Mt
2020,Quebec,Electricity,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2020,Quebec,Electricity,Industrial Processes and Product Use,Metal Production,,0,Mt
2020,Quebec,Electricity,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
