"REF_DATE","GEO","DGUID","Coal and coke, components","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1977-08","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","832","","","","0"
"1977-08","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","464","","","","0"
"1977-09","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2392","","","","0"
"1977-09","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1270","","","","0"
"1977-09","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","689","","","","0"
"1977-09","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","434","","","","0"
"1977-09","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","2033","","","t","0"
"1977-09","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1183","","","","0"
"1977-09","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","3184","","","t","0"
"1977-09","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","418","","","","0"
"1977-09","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","210","","","","0"
"1977-09","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","28","","","","0"
"1977-09","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","434","","","","0"
"1977-09","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","1092","","","","0"
"1977-09","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","629","","","","0"
"1977-10","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2242","","","","0"
"1977-10","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1317","","","","0"
"1977-10","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","564","","","","0"
"1977-10","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","360","","","","0"
"1977-10","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","2105","","","t","0"
"1977-10","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1074","","","","0"
"1977-10","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","3247","","","t","0"
"1977-10","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","384","","","","0"
"1977-10","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","196","","","","0"
"1977-10","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","23","","","","0"
"1977-10","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","360","","","","0"
"1977-10","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","889","","","","0"
"1977-10","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","774","","","","0"
"1977-11","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2405","","","","0"
"1977-11","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1251","","","","0"
"1977-11","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","754","","","","0"
"1977-11","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","400","","","","0"
"1977-11","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1310","","","t","0"
"1977-11","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","851","","","","0"
"1977-11","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2864","","","t","0"
"1977-11","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","402","","","","0"
"1977-11","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","190","","","","0"
"1977-11","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","25","","","","0"
"1977-11","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","400","","","","0"
"1977-11","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","1161","","","","0"
"1977-11","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","629","","","","0"
"1977-12","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2533","","","","0"
"1977-12","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1139","","","","0"
"1977-12","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","836","","","","0"
"1977-12","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","558","","","","0"
"1977-12","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","896","","","t","0"
"1977-12","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","918","","","","0"
"1977-12","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2512","","","t","0"
"1977-12","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","496","","","","0"
"1977-12","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","201","","","","0"
"1977-12","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","18","","","","0"
"1977-12","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","558","","","","0"
"1977-12","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","1269","","","","0"
"1977-12","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","486","","","","0"
"1978-01","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2491","","","","0"
"1978-01","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1156","","","","0"
"1978-01","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","798","","","","0"
"1978-01","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","537","","","","0"
"1978-01","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","90","","","t","0"
"1978-01","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","996","","","","0"
"1978-01","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1584","","","t","0"
"1978-01","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","382","","","","0"
"1978-01","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","256","","","","0"
"1978-01","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","29","","","","0"
"1978-01","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","537","","","","0"
"1978-01","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","1149","","","","0"
"1978-01","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","520","","","","0"
"1978-02","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2634","","","","0"
"1978-02","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1391","","","","0"
"1978-02","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","672","","","","0"
"1978-02","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","572","","","","0"
"1978-02","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","9","","","t","0"
"1978-02","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1111","","","","0"
"1978-02","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1532","","","t","0"
"1978-02","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","351","","","","0"
"1978-02","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","244","","","","0"
"1978-02","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","27","","","","0"
"1978-02","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","572","","","","0"
"1978-02","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","1029","","","","0"
"1978-02","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","763","","","","0"
"1978-03","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2585","","","","0"
"1978-03","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1305","","","","0"
"1978-03","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","805","","","","0"
"1978-03","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","475","","","","0"
"1978-03","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","10","","","t","0"
"1978-03","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1279","","","","0"
"1978-03","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","1316","","","t","0"
"1978-03","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","390","","","","0"
"1978-03","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","232","","","","0"
"1978-03","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","24","","","","0"
"1978-03","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","475","","","","0"
"1978-03","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","1248","","","","0"
"1978-03","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","605","","","","0"
"1978-04","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2397","","","","0"
"1978-04","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1406","","","","0"
"1978-04","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","618","","","","0"
"1978-04","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","374","","","","0"
"1978-04","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","851","","","t","0"
"1978-04","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","917","","","","0"
"1978-04","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2331","","","t","0"
"1978-04","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","414","","","","0"
"1978-04","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","279","","","","0"
"1978-04","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","27","","","","0"
"1978-04","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","374","","","","0"
"1978-04","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","988","","","","0"
"1978-04","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","730","","","","0"
"1978-05","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","2408","","","","0"
"1978-05","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1418","","","","0"
"1978-05","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","619","","","","0"
"1978-05","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","372","","","","0"
"1978-05","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1804","","","t","0"
"1978-05","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1187","","","","0"
"1978-05","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","3026","","","t","0"
